content,time,id,title
"['\r\n\t\u3000\u3000近年来，在“以塑代钢”的市场大环境下，政策的倾斜为塑料制品行业带来了良好的前景，中国的塑料制品产量环比去年同期增加明显。随着生活水平逐年提高，人们对塑料制品的环保要求也逐步提高，绿色低碳成为该行业共识，只有不断提高塑料制品的品质，拓宽其用途，向高端市场进军，才能迎来更多的发展机遇。\r\n', '\r\n\t\u3000\u3000据中商产业研究院发布的《2018-2023年中国塑料制品行业市场前景及投资机会研究报告》数据统计显示，2017年中国塑料制品累计产量为7515.5万吨，累计增长3.4%.据中商产业研究院数据预测，预计2018年中国塑料制品累计产量将达7719.3万吨，累计增长约3.1%.其中，2017年中国日用塑料制品累计产量为665.14万吨，累计增长5.8%。\r\n']","['\r\n   \r\n   ', '2018-5-2']",ba171634-9c4e-11e8-9260-000c29c468ed,['2017年中国日用塑料制品全年产量达665.14万吨 累计增长5.8%']
"['\r\n\t\u3000\u30004月26日，中国石油化工股份有限公司公布业绩显示，一季度中国石化营业收入为人民币6212.51亿元，同比增长6.7%;归属于母公司股东净利润为人民币187.70亿元，同比增长12.8%;基本每股收益为人民币0.155元，同比增长13.1%。\r\n', '\r\n\t\u3000\u3000勘探及开发业务领域，一季度油气当量产量1.11亿桶，其中境内原油产量同比增长1.3%，天然气产量同比增长0.6%.勘探及开发板块经营亏损人民币3.18亿元，同比大幅减亏人民币54.46亿元。\r\n', '\r\n\t\u3000\u3000炼油业务领域，一季度公司原油加工量同比增长2.1%，成品油产量同比增长2.6%，其中汽油同比增长4.7%，煤油同比增长8.6%，柴油同比降低1.7%.炼油板块经营收益为人民币190.07亿元。\r\n', '\r\n\t\u3000\u3000营销及分销业务领域，一季度成品油总经销量4721万吨，其中境内成品油总经销量4335万吨，同比增长3.4%.非油品业务收入为人民币87.26亿元，同比增长21.8%.营销及分销板块经营收益为人民币89.25亿元。\r\n', '\r\n\t\u3000\u3000化工业务领域，一季度公司乙烯产量299.5万吨，同比增长1.8%;化工产品经营总量2045.8万吨，同比增长10%.化工板块经营收益为人民币84.52亿元。\r\n']","['\r\n   \r\n   ', '2018-5-2']",bbb9d1a2-9c4e-11e8-9260-000c29c468ed,['中国石化一季度化工产品经营同比增长10%']
"['\r\n\t\u3000\u3000据中国化工学会涂料涂装专业委员会发布的2017年度统计初报，我国热固性粉末涂料行业整体运行情况如下：\r\n', '\r\n\t\u3000\u30002017年我国代表性企业的粉末涂料用聚酯树脂销量同比增长8.8%，销售额同比增长32.3%，聚酯树脂平均价格同比增加1959元/吨左右。\r\n', '\r\n\t\u3000\u30002017年我国代表性企业的粉末涂料用环氧树脂销量同比降低3.6%，销售额同比增长16.5%，环氧树脂平均价格同比增加2600元/吨左右。\r\n', '\r\n\t\u3000\u30002017年我国代表性企业的粉末涂料用TGIC固化剂销量同比增长6.9%，销售额增长25.8%，TGIC固化剂平均价格同比增加6605元/吨左右。\r\n', '\r\n\t\u3000\u30002017年我国代表性企业的粉末涂料用HAA固化剂销量同比增长34%，销售额同比增长33%，HAA固化剂平均价格同比下降707元/吨左右。\r\n', '\r\n\t\u3000\u30002017年我国代表性企业的粉末涂料用助剂销量增长3%，销售额增长14.5%，均价增长2920元/吨左右。\r\n', '\r\n\t\u3000\u30002017年我国代表性企业的粉末涂料销量同比增长11.5%，销售额同比增长14.1%，粉末涂料平均价格同比增加343元/吨左右。\r\n', '\r\n\t\u3000\u3000根据聚酯树脂、环氧树脂、助剂、固化剂以及NPG销量情况综合预测，2017年我国热固性粉末涂料销量160.5万t左右，比上年度增长13%，超过我国涂料总量增长。\r\n']","['\r\n   \r\n   ', '2018-5-2']",bd4c91ee-9c4e-11e8-9260-000c29c468ed,['2017年我国粉末涂料用聚酯树脂销量同比增长8.8%']
"['\r\n\t\u3000\u3000国家能源局5月14日发布数据显示，4月份，全社会用电量5217亿千瓦时，同比增长7.8%。\r\n', '\r\n\t\u3000\u3000分产业看，第一产业用电量55亿千瓦时，同比增长10.8%;第二产业用电量3698亿千瓦时，同比增长7.2%;第三产业用电量777亿千瓦时，同比增长10.8%;城乡居民生活用电量688亿千瓦时，同比增长7.8%。\r\n', '\r\n\t\u3000\u30001-4月，全社会用电量累计21094亿千瓦时，同比增长9.3%。分产业看，第一产业用电量205亿千瓦时，同比增长11.0%;第二产业用电量14252亿千瓦时，同比增长6.9%;第三产业用电量3377亿千瓦时，同比增长14.6%;城乡居民生活用电量3260亿千瓦时，同比增长15.0%。\r\n']","['\r\n   \r\n   ', '2018-5-15']",beab1ac4-9c4e-11e8-9260-000c29c468ed,['4月份第二产业用电量同比增长7.2%']
"['\r\n\t\u3000\u3000国家统计局5月10日公布的4月份工业生产者出厂价格指数(PPI)数据显示，PPI环比下降0.2%，同比上涨3.4%;工业生产者购进价格同比上涨3.7%，环比下降0.3%。其中，化学原料和制品制造业价格环比下降0.4%，同比上涨6.2%。\r\n', '\r\n\t\u3000\u3000', '\r\n', '\r\n\t\u3000\u3000工业生产者出厂价格中，生产资料价格同比上涨4.5%，影响工业生产者出厂价格总水平上涨约3.38个百分点。其中，采掘工业价格上涨6.1%，原材料工业价格上涨5.7%，加工工业价格上涨3.9%。生活资料价格同比上涨0.1%，影响工业生产者出厂价格总水平上涨约0.03个百分点。其中，食品价格上涨0.1%，衣着价格上涨0.2%，一般日用品价格上涨0.9%，耐用消费品价格下降0.6%。\r\n', '\r\n\t\u3000\u3000工业生产者购进价格中，建筑材料及非金属类价格同比上涨10.7%，木材及纸浆类价格上涨7.0%，有色金属材料及电线类价格上涨6.4%，黑色金属材料类价格上涨5.4%，燃料动力类价格上涨4.6%;农副产品类价格下降1.3%。\r\n', '\r\n\t\u3000\u3000', '\r\n', '\r\n\t\u3000\u3000工业生产者出厂价格中，生产资料价格环比下降0.2%，影响工业生产者出厂价格总水平下降约0.14个百分点。其中，采掘工业和加工工业价格均下降0.2%，原材料工业价格下降0.1%。生活资料价格环比下降0.1%，影响工业生产者出厂价格总水平下降约0.04个百分点。其中，食品价格下降0.1%，衣着和耐用消费品价格均下降0.2%，一般日用品价格持平。\r\n', '\r\n\t\u3000\u3000工业生产者购进价格中，木材及纸浆类和建筑材料及非金属类价格环比均上涨0.5%;黑色金属材料类价格下降1.0%，燃料动力类价格下降0.5%，有色金属材料及电线类价格下降0.4%。\r\n', '\r\n\t\u3000\u30001-4月平均，工业生产者出厂价格同比上涨3.6%，工业生产者购进价格同比上涨4.2%。\r\n']","['\r\n   \r\n   ', '2018-5-15']",c050f984-9c4e-11e8-9260-000c29c468ed,['4月份化学原料和制品价格同比上涨6.2%']
"['\r\n\t\u3000\u3000为实现2030年全国空气质量达标，清洁空气市场部分重点领域市场空间将超过20万亿元。\r\n', '\r\n\t\u3000\u30004月17日，首份以空气质量达标为约束，系统剖析未来经济发展与重点行业市场机遇的报告《2030中国清洁空气市场展望报告》（以下简称《报告》）在北京发布。\r\n', '\r\n\t\u3000\u3000根据《报告》，20万亿元的市场规模主要是基于超低排放、清洁取暖、室内净化、新能源车、移动源排放控制、VOCs减排、环境监测等7个领域的潜在市场空间估算得来。其中，交通领域的绿色技术革新起到举足轻重的作用。\r\n', '\r\n\t\u3000\u3000《报告》预测，随着新能源车迎来爆发式增长，新增乘用车、商用车未来市场将超14万亿元，占到市场总规模的3/4.同时，在移动源排放控制方面，重型柴油车颗粒物防治、轻型汽油车蒸发控制以及油品质量升级也将产生约两万亿元的市场。此外，超低排放改造、清洁取暖、室内净化、工业园VOCs减排、环境监测分别释放约2800亿元、9000亿元、1.7万亿元、8300亿元、1500亿元投资需求。\r\n', '\r\n\t\u3000\u3000《报告》认为，随着未来清洁空气领域不断地投入，到2030年全国空气质量实现达标之时，相关行业也将发生巨大的变化。其中，能源结构将大幅调整，煤炭消费比重削减超30%，清洁能源占比将达到20%以上；水泥、炼焦、煤炭采选、钢铁行业2030年生产规模与2012年相比分别下降约30%，玻璃行业、其他非金属矿物制品行业生产规模也将会有大幅下降，PM2.5、SO2、NOX、VOCs等污染物的排放量将会下降或超过50%.此外，新能源车销量将达到机动车总销量的40%，相关产业如储能、充电设施等快速发展；服务业GDP占比将超过60%，许多与环境保护相关的专业服务将会迎来巨大发展机遇。\r\n', '\r\n\t\u3000\u3000《报告》发布方、中关村创蓝清洁空气产业联盟主任解洪兴介绍说，《报告》立足于我国现阶段经济社会、能源结构、污染排放等现状，结合2030年全国空气质量达标的预期，选取关键节点，设立分阶段减排目标，绘制出下一个10年中国大气污染减排路线图，初步明确了宏观经济各领域需要实现的变化，深入分析了重点行业、重点区域的发展路线，并预测了部分重点行业清洁化所带来的巨大市场潜力。\r\n', '\r\n\t\u3000\u3000据介绍，《报告》是创蓝智库系列报告第一期的成果。这一研究计划由清洁空气联盟和能源基金组织发起，由北京航空航天大学、北京师范大学、中国环境科学学会能源与环境分会、清洁空气创新中心等机构协作完成。\r\n']","['\r\n   \r\n   ', '2018-5-15']",c18c1b3a-9c4e-11e8-9260-000c29c468ed,['清洁空气领域投入将超20万亿元']
"['\r\n\t\u3000\u30005月15日，生态环境部公示了2018年第12批固废进口批文，此次共有4家废塑料加工利用企业获批，核定进口总量为3066吨。截至目前，今年中国共发放12批次固废进口批文，废塑料核定进口总量为55462吨，较去年同期大幅下降约99.21%。\r\n', '\r\n\t\u3000\u3000虽然废塑料进口批文仍在发放，但平均每批次几千吨的核定量根本难以满足国内加工利用企业的生产需求，加之国内环保严查整治不断，废塑料企业发展面临较多问题。5月9日，生态环境部启动“清废行动2018”，规定从5月9日起至6月底，全面核查长江经济带固废倾倒情况，截至目前，生态环境部已公布三批共81个挂牌督办问题，毫无意外，每个批次均有废塑料的身影。此外，新一轮环保督查已开启，各地动作不断，废塑料行业无疑又是重点监管对象。\r\n', '\r\n\t\u3000\u3000严峻的现实情况令众多废塑料企业将发展目光转向国外，尤其是邻近中国的东南亚。现阶段，东南亚国家经济发展相对落后，人工成本相对低廉，公众环保意识相对薄弱，对废塑料等固体废弃物的进口监管相对宽松，中国收紧固废进口政策后，东南亚已成为美欧日等国家废塑料的主要出口地。根据美国人口普查局公布的最新贸易统计数据，美国今年前三个月共出口了价值1.3237亿美元的废塑料，在其废塑料出口前五大市场中，东南亚国家马来西亚和泰国分列一、二位，其中，马来西亚从美国进口了2170万美元的废塑料，占美废塑料出口市场份额的16%，泰国则从美国进口了1754万美元的废塑料。\r\n', '\r\n\t\u3000\u3000东南亚拥有如此大的废塑料吞吐量，自然令国内“吃不饱”的废塑料企业趋之若鹜，不过，企业走向东南亚投资建厂在不久的将来也会遇到诸多的问题，马来西亚等东南亚国家当前是受经济发展的限制以及国民环保意识方面的影响，允许国外废塑料大量涌入，但是可以预见，未来这些国家发展到一定阶段，必将出台政策管控废塑料进口。\r\n', '\r\n\t\u3000\u3000建议废塑料企业理性投资，仔细调研，充分论证，正确评估风险及回报，同时建议企业减少投机心态，摒弃“打一枪换一个地方”的念头，不输出落后技术和陈旧设备，不违反当地政策法规，共同营造废塑料企业良好国际营商环境。\r\n']","['\r\n   \r\n   ', '2018-5-19']",c30b67f4-9c4e-11e8-9260-000c29c468ed,['第12批固废进口批文 废塑料核定进口总量下降99.21%']
"['\r\n\t\u3000\u3000国家统计局15日公布的统计数据显示，1-4月份，全国固定资产投资(不含农户)154358亿元，同比增长7%，环比增长0.52%.其中，化学原料和化学制品制造业投资下降0.3%。\r\n', '\r\n\t\u3000\u3000分产业看，第一产业投资4591亿元，同比增长16.8%，增速比1-3月份回落7.4个百分点;第二产业投资55960亿元，增长2.5%，增速提高0.5个百分点;第三产业投资93807亿元，增长9.3%，增速回落0.7个百分点。\r\n', '\r\n\t\u3000\u3000第二产业中，工业投资同比增长2.7%，增速比1-3月份提高0.7个百分点;其中，采矿业投资同比下降2%，1-3月份为增长2.5%;制造业投资增长4.8%，增速提高1个百分点;电力、热力、燃气及水生产和供应业投资下降8.4%，降幅收窄0.5个百分点。\r\n', '\r\n\t\u3000\u3000第三产业中，基础设施投资(不含电力、热力、燃气及水生产和供应业)同比增长12.4%，增速比1-3月份回落0.6个百分点。其中，水利管理业投资增长5.8%，增速回落4.3个百分点;公共设施管理业投资增长10.8%，增速回落2.6个百分点;道路运输业投资增长18.2%，增速回落0.7个百分点;铁路运输业投资下降8.9%，降幅扩大3.8个百分点。\r\n', '\r\n\t\u3000\u3000分地区看，东部地区投资同比增长5.7%，增速比1-3月份回落0.3个百分点;中部地区投资增长9.8%，增速回落0.4个百分点;西部地区投资增长7.2%，增速回落2.2个百分点;东北地区投资增长3.4%，增速提高2个百分点。\r\n', '\r\n\t\u3000\u3000分登记注册类型看，内资企业投资同比增长7.8%，增速比1-3月份回落0.6个百分点;港澳台商投资下降5.6%，降幅收窄2.4个百分点;外商投资下降5.1%，降幅收窄1个百分点。\r\n']","['\r\n   \r\n   ', '2018-5-19']",c4c5ef1a-9c4e-11e8-9260-000c29c468ed,['1-4月化学原料和化学制造业投资下降0.3%']
"['\r\n\t\u3000\u30005月10日，《世界报》发布了题为《全球新能源产业就业人数超过1000万大关》的报道。主要内容如下。\r\n', '\r\n\t\u3000\u30005月8日，国际新能源署发布最新统计数据显示，2017年全球新能源领域就业人数首次超过1000万人大关，达到1034万人，比2016年新增加了50万人。该产业就业人数自2012年以来增长了45%。\r\n', '\r\n\t\u3000\u3000新能源已成为全球低碳经济增长的支柱，但是发展非常不平衡。亚洲占据全球60%的份额，而其中的40%是中国贡献的。印度只占4%的份额。亚洲的高速发展是依赖于其本身市场的规模。另外，数据显示，巴西和美国的就业人数分别达到89.3万和78.6万人。\r\n', '\r\n\t\u3000\u3000欧洲的就业人口有120万人，德国雇用人数最多达到1/4强，远远超过英国和法国。法国共有就业人数10.7万，仅占世界的1%份额。\r\n', '\r\n\t\u3000\u3000非洲共有就业人数7.6万人，其中南非就占据了60%。\r\n', '\r\n\t\u3000\u3000新能源产业的分支发展也不尽相同。2017年，太阳能光伏发电装机容量达到新的记录，达到94万千瓦，而2016年为73万千瓦。该领域共有就业人口336万，相当于新能源产业就业人口的1/3，中国太阳能光伏发电就业人数最多，达到全部的65%。\r\n', '\r\n\t\u3000\u3000生物燃料产业就业人口190万，巴西是世界最大生物燃料生产国，就业人数占全部的41%。\r\n', '\r\n\t\u3000\u3000水利发电主要在中国、印度和巴西，实现就业150万。\r\n', '\r\n\t\u3000\u3000风能发电共有110万人就业。装机总量达到46万千瓦，相对于2016年有所下降。中国在这领域雇用人数最多，占总数的44%。\r\n', '\r\n\t\u3000\u3000国际新能源署表示，未来到2050年，新能源领域就业人数将达到2800万，本世界中叶，新能源将占世界能源消费的2/3，而目前这一比例仅为18%。\r\n']","['\r\n   \r\n   ', '2018-5-19']",c6737328-9c4e-11e8-9260-000c29c468ed,['全球新能源产业就业人数超过1000万大关']
"['\r\n\t\u3000\u30002017年，古吉拉特邦纳尔默达山谷肥料&化学品有限公司(GNFC)的TDI产量增长20%，工厂产能利用率达到93%。上述信息来自5月初举行的一次分析师和投资者会议上。\r\n', '\r\n\t\u3000\u30002017年，GNFC生产了6万吨 TDI，而上一年的产量为4.7万吨。\r\n', '\r\n\t\u3000\u3000这家在孟买证券交易所上市的公司表示，它计划对工厂实行去瓶颈化工作以提高产能。\r\n', '\r\n\t\u3000\u3000“我们计划投资17亿印度卢比(约合2,500万美元)来提高设备可靠性和TDI产能，”该公司执行董事G.S. Maharaja说。\r\n', '\r\n\t\u3000\u3000GNFC并不认为中东地区新增产能的启动会导致TDI价格走弱。\r\n', '\r\n\t\u3000\u3000Maharaja说：“Sadara的目标市场是中东和非洲，它还有可能在亚洲倾销少量产品。”\r\n', '\r\n\t\u3000\u3000“生产在欧洲受到阻碍是由于个别几个工厂发生事故所致。我们预计未来两年内市场不会有任何变化，”他说。\r\n', '\r\n\t\u3000\u3000Maharaja表示，国际市场正以每年约5%的速度增长。相较而言，印度市场的增速在每年7%-8%。\r\n', '\r\n\t\u3000\u3000他估计，全球TDI产能达到310万吨/年，全球范围内工厂的产能运行率保持在80%左右。\r\n']","['\r\n   \r\n   ', '2018-5-19']",c830717a-9c4e-11e8-9260-000c29c468ed,['2017年CNFC TDI产量提高20%']
"['\r\n\t\u3000\u30005月29日下午，中国化工报社与北京新板资本投资控股有限公司在京举行中国化工战略性新兴产业发展基金筹备启动会议。\r\n', '\r\n\t\u3000\u3000“十三五”以来，我国石油和化学工业处于转型升级、迈入化工强国的关键时期，为进一步促进化工产业转型升级，强化科技创新，积极支持化工战略性新兴产业快速发展，发挥多层次资本市场的融资功能，通过资本运营，助力企业上市或兼并重组。中国化工报社与新板资本将根据投资需求和上市公司战略发展拓展需求重合为切合点，共同组建中国化工战略性新兴产业发展基金。\r\n', '\r\n\t\u3000\u3000中国化工战略性新兴产业发展基金拟投资对象：一是有IPO或挂牌新三板预期的公司;二是可以被上市公司收购的优质项目标的企业。优先选择化工新材料、新能源、节能环保、医药中间体等处于细分产业龙头地位的企业或其他具备高科技、高成长等特征的企业。基金规模不少于30亿元人民币，首期基金不少于10亿元，以后每期基金的规模根据实际投资项目确定。\r\n', '\r\n\t\u3000\u3000在筹备启动会上，中国化工报社副总编辑张伟局和北京新板资本投资控股有限公司合伙人刘峰分别汇报了双方的筹备事项进展情况;北京新板资本投资控股有限公司CEO郭春阳介绍了基金筹备思路、计划、分工、以及下阶段需要推进的重点事项;中国化工报社社长崔学军安排部署基金筹备的重点工作;中国化工报社副社长张健秋对工作的落实提出了具体的建议。\r\n', '\r\n\t\u3000\u3000据悉，中国化工报社“产业+金融”秘书处现面向全行业征集“化工新材料产业项目”。征集范围包括工程塑料、有机硅、有机氟、生物基新材料、特种橡胶、高性能纤维、电子化学品等高端化工产品，筛选合格的项目将优先入选化工新材料投融资项目库，并推动项目落地和发展。\r\n']","['\r\n   \r\n   ', '2018-5-30']",c96645ce-9c4e-11e8-9260-000c29c468ed,['规模逾30亿元 化工战略性新兴产业发展基金启动筹建']
"['\r\n\t\u3000\u3000国家统计局5月27日发布的工业企业财务数据显示，2018年1-4月份，全国规模以上工业企业利润同比增长15%，增速比1-3月份加快3.4个百分点;其中，化学原料和化学制品制造业同比增长23%。\r\n', '\r\n\t\u3000\u30001-4月份，规模以上工业企业中，国有控股企业实现利润总额6270.3亿元，同比增长26.2%;集体企业实现利润总额75.3亿元，增长9.6%;股份制企业实现利润总额14919亿元，增长19.1%;外商及港澳台商投资企业实现利润总额5205.7亿元，增长4.4%;私营企业实现利润总额5902.9亿元，增长11.5%。\r\n', '\r\n\t\u3000\u30001-4月份，采矿业实现利润总额1848.4亿元，同比增长39%;制造业实现利润总额17963.7亿元，增长12%;电力、热力、燃气及水生产和供应业实现利润总额1459.6亿元，增长28.7%。\r\n', '\r\n\t\u3000\u30001-4月份，在41个工业大类行业中，29个行业利润总额同比增加，1个行业持平，11个行业减少。主要行业利润情况如下：煤炭开采和洗选业利润总额同比增长15.5%，石油和天然气开采业增长2.1倍，农副食品加工业增长2.1%，纺织业增长1%，石油、煤炭及其他燃料加工业增长19.6%，化学原料和化学制品制造业增长23%，非金属矿物制品业增长45.2%，黑色金属冶炼和压延加工业增长95.4%，通用设备制造业增长9.8%，专用设备制造业增长23.9%，电气机械和器材制造业增长2.7%，电力、热力生产和供应业增长30.3%，有色金属冶炼和压延加工业下降15.8%，汽车制造业下降0.6%，计算机、通信和其他电子设备制造业下降5.3%。\r\n', '\r\n\t\u3000\u30001-4月份，规模以上工业企业实现主营业务收入34.1万亿元，同比增长10.5%;发生主营业务成本28.8万亿元，增长10.2%;主营业务收入利润率为6.24%，同比提高0.24个百分点。\r\n', '\r\n\t\u3000\u30004月末，规模以上工业企业资产总计107.9万亿元，同比增长7.3%;负债合计61万亿元，增长6.1%;所有者权益合计46.9万亿元，增长8.8%;资产负债率为56.5%，同比下降0.7个百分点。\r\n', '\r\n\t\u3000\u30004月末，规模以上工业企业应收账款13.3万亿元，同比增长10.8%;产成品存货40188.9亿元，增长5.5%。\r\n', '\r\n\t\u3000\u30001-4月份，规模以上工业企业每百元主营业务收入中的成本为84.52元，同比减少0.21元;每百元主营业务收入中的费用为8.13元，同比减少0.04元;每百元资产实现的主营业务收入为95.7元，同比增加2.7元;人均主营业务收入为125.1万元，同比增加14万元;产成品存货周转天数为16.4天，同比减少0.5天;应收账款平均回收期为45.5天，同比减少0.1天。\r\n', '\r\n\t\u3000\u30004月份，规模以上工业企业实现利润总额5760.3亿元，同比增长21.9%，增速比3月份加快18.8个百分点。\r\n']","['\r\n   \r\n   ', '2018-5-30']",caad7254-9c4e-11e8-9260-000c29c468ed,['1-4月化学原料和制品制造业利润增长23%']
"['\r\n\t\u3000\u3000近日，国家发展改革委发布了《国家发展改革委关于理顺居民用气门站价格的通知》(以下简称《通知》)，《通知》指出，为进一步深化资源性产品价格改革，充分发挥市场在资源配置中的决定性作用，促进天然气产供储销体系建设和行业持续健康发展，决定理顺居民用气门站价格、完善价格机制。并提出理顺居民用气门站价格，建立反映供求变化的弹性价格机制;推行季节性差价政策，鼓励市场化交易;合理疏导终端销售价格，从紧安排调价幅度等具体要求。\r\n', '\r\n\t\u3000\u3000分析人士指出，居民用气价格理顺是我国天然气市场化改革的重要一步，相较于以往改革政策侧重于非居民用气，此次《通知》明确规定了居民用天然气涨价区间(上限20%)、鼓励引导企业根据淡旺季进行调整，利用价格杠杆“削峰填谷”，有效缓解了一直以来居民用气价格倒挂的情况，增强上游企业建设居民气源的动力，未来居民用气有望成为天然气企业利润增长的一大来源，进而促进行业整体景气度上行。\r\n', '\r\n\t\u3000\u3000二级市场中，A股天然气概念板块近期异动明显，月内板块整体累计上涨4.38%(流通市值加权平均)，涨幅领先同期大盘。板块中共有61只个股期间实现累计上涨，在所有可交易个股中占比接近八成。其中，道森股份(86.65%)、贝肯能源(79.61%)、深冷股份(68.39%)等3只个股成为上涨主力，月内涨幅均达到50%以上，厚普股份(35.70%)、国创高新(29.12%)、威星智能(23.37%)、恒泰艾普(21.42%)等4只个股紧随其后，期间也均涨逾20%，此外，包括东旭蓝天(19.73%)、东华能源(18.86%)、杰瑞股份(17.90%)等在内的16只个股也取得了月内涨逾10%的不俗表现。\r\n', '\r\n\t\u3000\u3000业绩面上，目前已有25家天然气行业上市公司披露了2018年中报业绩预告，其中17家公司报告期内业绩预喜，具体来看，杰瑞股份(360.00%)、杭氧股份(270.15%)、常宝股份(142.00%)等3家公司中期净利润有望同比翻番，东华能源(80.00%)、威星智能(53.79%)、派思股份(50.00%)、陕天然气(50.00%)、金洲管道(50.00%)等5家公司也均预计中期净利润同比增幅达到或超过50%。\r\n', '\r\n\t\u3000\u3000资金流向方面，月内市场大单资金也纷纷对天然气概念股投来关注的目光，其中，中国石油(26342.00万元)、广州发展(22250.01万元)、东华能源(18415.40万元)、中天能源(18115.11万元)、远兴能源(12773.75万元)、杰瑞股份(10537.85万元)等6只个股期间均受到1亿元以上大单资金追捧，上述6只个股期间吸金共计10.84亿元。\r\n', '\r\n\t\u3000\u3000对于板块未来投资策略，华创证券表示，《通知》发布体现天然气市场化再进一步，利好行业长期发展，价格机制调整最重要的意义是通过市场化让供需两端资源配置更为高效，在供需两旺的局面下改善能源结构。个股方面，建议从三角度出发，关注以下4只标的股：民用与工业燃气设备龙头迪森股份;布局LNG接收站的下游城燃区域龙头深圳燃气、百川能源;受益于燃气量价齐升的上游煤层气龙头蓝焰控股。\r\n']","['\r\n   \r\n   ', '2018-5-30']",cbba8984-9c4e-11e8-9260-000c29c468ed,['民用价格市场化带来行业新动能 逾10亿元大单抢筹6只天然气股']
"['\r\n\t\u3000\u300026日，在黑龙江省安达市，松辽盆地大陆深部科学钻探工程即松科二井超额完成预定目标，胜利完井。该成果总体达到国际先进水平，在深部钻探技术和白垩纪陆相古气候研究方面达到国际领先水平。\r\n', '\r\n\t\u3000\u3000松科二井于2014年4月13日开钻，历时4年多时间，完钻井深7018米，成为亚洲国家实施的最深大陆科学钻井和国际大陆科学钻探计划(ICDP)成立22年来实施的最深钻井。工程取得了地质科技四项重大突破与进展。\r\n', '\r\n\t\u3000\u3000一是创造了深部钻探技术四项世界纪录，实现了两项重大突破。创造了311毫米大口径连续取心最长、三种不同口径单回次取心最长四项世界纪录。在世界上首次研发并成功应用大口径一次取心成井等技术。成功研发抗高温钻探技术，创造国内最高温度(241℃)条件下钻进的新纪录。\r\n', '\r\n\t\u3000\u3000二是发现了松辽盆地深部页岩气和地热能两种清洁低碳能源具有良好的勘探开发前景。在盆地深部断陷沙河子组和火石岭组(3350米以深)地层中发现页岩气气测异常43层，累计厚度102米，甲烷占全烃组分平均含量的86%。在井深4400米—7018米发现150℃—240℃高温干热岩体和2层含高放射性元素铀异常地层。\r\n', '\r\n\t\u3000\u3000三是获得了白垩纪陆地古气候演变规律的三项重要证据。首次在全球实现了对白垩纪(距今1.45亿到0.65亿年)最完整、最连续陆相地层厘米级高分辨率的精细刻画，首次重建了白垩纪陆相百万年至十万年尺度气候演化历史，发现了大规模火山爆发排放二氧化碳引发陆相气候剧烈波动的重要信息。\r\n', '\r\n\t\u3000\u3000四是取得了基础地质研究三项重大进展。建立了松辽盆地陆相地层标准剖面——“金柱子”，构建了盆地早期基底双向汇聚、后期伸展反转的陆内盆地演化新机制，提出了多期海侵事件造成盆地有机质更加富集的新认识。\r\n']","['\r\n   \r\n   ', '2018-5-30']",cd491194-9c4e-11e8-9260-000c29c468ed,['亚洲最深科学钻探井完井 入地7018米']
"['\r\n\t\u3000\u3000据普氏能源资讯6月7日伦敦报道，石油输出国组织(OPEC/：欧佩克)周四在其年度统计公报中公布的最新统计数据显示，去年全球探明原油储量比2016年减少了0.4%，减少到了1.483万亿桶，而天然气储量上升了0.2%至199.4万亿立方米。\r\n', '\r\n\t\u3000\u3000报告估计，截至到2017年年底，欧佩克14个成员国的探明原油储备为1.214万亿桶，比2016年下降了0.3%。但欧佩克在全球原油总储量中所占的比例从2016年的81.8%升至2017年的81.9%。\r\n', '\r\n\t\u3000\u3000报告显示，去年欧佩克原油总出口量平均每天为2486万桶，比2016年减少了40，6万桶，降幅为1.6%。欧佩克去年平均每天向亚太地区出口了大约1556万桶原油，与前几年相比基本持平，而欧洲去年从欧佩克平均每天进口了464万桶原油，比2016年日均增加了24万桶。北美在2017年从欧佩克进口了321万桶原油，比2016年日均减少了8.2万桶。\r\n', '\r\n\t\u3000\u3000该报告指出，2017年，全球炼油日产能增加了10.4万桶，达到9693万桶，去年全球炼油产能增加的原因是“主要受到了亚太地区——尤其是中国和印度——新增产能的支持。”\r\n', '\r\n\t\u3000\u3000欧佩克表示，2017年，全球炼油总产量增长了1.6%，达到了每日8370万桶，其中亚洲和北美的增幅最大。\r\n']","['\r\n   \r\n   ', '2018-6-11']",cd491195-9c4e-11e8-9260-000c29c468ed,['去年全球探明原油储量减少到1.483万亿桶']
