title,time,id,content
['美国加州油气资源保护的立法概况'],"['\r\n   \r\n   ', '2013-12-4']",1abf19ba-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000美国加利福尼亚州现代意义上的石油开发可追溯到1860年，只比宾夕法尼亚州记录的ColonelDrake钻井晚一年。加州早期的石油开发也曾经历过一段混乱无序的时期，当时大量石油资源被破坏和浪费，甚至威胁到了油区居民的生活安全。1915年，加州政府制定了第一部油气资源保护法。1951年，在制定《公共资源法》时，加州政府将油气资源保护法纳入并独立设定为第三章。至此，加州油气资源保护法成为公共资源法的一部分。但在传统上，加州政府仍将油气资源保护法视为独立法律文件，在加州政府每年公布的《油气管理准则》中，被独立摘录出来作为油气生产活动的基本法。', '\u3000\u3000目前，加州有效的油气资源法律文件除油气资源保护法外，还有《环境质量法》等。如下表。', '\u3000\u3000根据油气开发需要而制定的油气法规和政策，必须要经加州议会讨论和投票才能成为州定法律。虽然通常认为，美国是联邦制国家，各州有独立立法权，加州立法与联邦立法没有关联。但实际上，联邦立法对加州仍有约束力。加州油气资源法律和联邦立法的关系表现在两个方面：一是联邦立法直接在加州适用，比如加州所有压裂井的回注都要遵循美国环境保护部颁布的《地下回注液体管理法》。二是加州政府根据联邦立法制定州立法，如加州环境保护法（CEQA）就是根据联邦环境保护法（NEQA）改编而成。加州最近刚刚通过的水力压裂法，也是根据联邦法律而改编的。一般来说，州立法是根据地方特殊需要而改编，比联邦政府的法规要求更高。', '\u3000\u3000加州油气资源立法十分重视立法机构和科研、实务部分的互动，重视法律规范的可操作性与专业性。加州油气资源法律在类型上分为法律、政策、执行规范，其相互关系可用本文末的流程图表示。流程图中的案例制法是某些特别事故发生后，为防止再次发生此类事故而制定的法规。多年前，一名小女孩不幸掉入一口未封闭完全的废弃井而身亡。加州随即制定法规要求所有废弃井封闭后，将井头5英尺（1.524米)以下部分切除，并必须用泥土填埋。加州关于井喷的防范法规，也是由井喷侵权案例推动形成。早期的钻井作业，井喷事故时常发生，最大的一次事故是因井喷而致的大火燃烧了三个月之久，整个油田的气盖完全烧毁。加州油气监管局根据1950年到1990年间井喷事故的原因和伤亡数据做出的统计分析显示，在10578口油气井钻井中，共发生139次井喷事故，死亡10人、伤43人。分析还表明，发生井喷最主要的原因是钻井时没有安装合格的防井喷器，因此州制定法规，要求在钻井或俢井中，必须安装合格的防井喷器。在高压高危地区，监察员还要到现场测试防防井喷器的质量和安全性能。', '\u3000\u3000根据流程图可以了解，加州油气资源立法尽可能全面地为有关社会主体提供参与立法的途径，保证社会各方成员都有机会将自己的利益诉求和技术专长反映到立法中。从这个意义上讲，加州的油气资源立法是从立法到执行的动态过程，是整合协调政府利益、油气公司利益、社区居民利益的结果。在资源立法中，研究机构（如石油大学、科研院所等）提供技术研究和指导；油气公司和技术服务公司一方面是立法监管的主要对象（石油公司的生产经营状况是立法的主要根据之一），另一方面市场经济下的油气公司又享有应有的法律权利，油气公司的利益诉求也应得到立法的回应。油气资源从法律到政策、到具体作业章程的制定过程，需要立法机构、政府、研究机构、油气公司多方合作才可完成。加州油气资源立法的制定过程还十分重视社区居民的参与。加州政府会通过会议、演讲和网络等，与公众互动，整个过程一般要持续一年。其间，有些法规会多次修改，以公平兼顾居民、油气公司和政府等多方主体的需求。']"
['欧洲丙烷市场供应持续紧张'],"['\r\n   \r\n   ', '2013-12-4']",1be42b32-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000市场人士周五称，尽管有一些石化生产商转卖丙烷，西北欧市场供应依旧严重短缺。', '\u3000\u3000亚洲市场需求旺盛，因此原本运往西北欧和地中海市场的美国和北非液化气销往亚洲。', '\u3000\u3000丙烷和石脑油的价差在50-55美元/吨（37-40欧元/吨），部分生产商转而裂解石脑油并转卖丙烷，此举略微缓解了供应紧张现状。', '\u3000\u3000一船舶经纪人称12月销售数量增加，给市场留出了一些喘息机会。', '\u3000\u3000船货市场贸易商表示由于西北欧断供且近期进口货稀少，没有可流通货物。', '\u3000\u3000当前的价格显示买家需要直接从港口购买丙烷。如果12月当地天气依旧寒冷，船货价格可能进一步上涨。', '\u3000\u3000一贸易商表示，在阿姆斯特丹、鹿特丹、安特卫普没有丙烷货物，周三晚间没有炼厂生产，气候也逐渐寒冷。', '\u3000\u3000($1=�0.74)']"
['日本开发新型蓄电池材料 电动汽车可续航600公里'],"['\r\n   \r\n   ', '2013-12-5']",1d86d1f6-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000《日本经济新闻》报道，日本积水化学工业公司近日开发出新型车用锂离子蓄电池材料，电动汽车（EV）将拥有原来3倍的续航能力，达到世界领先水平。', '\u3000\u3000报道称，该新型材料可以储存相当于过去3倍的电量，电动汽车充满电后续航里程将达到600公里，与普通的汽车相比并不逊色。', '\u3000\u3000目前，电动汽车一般搭载20千瓦的蓄电池，仅电池成本就高达200万日元（约合人民币12万元），采用该技术后，电池成本将下降60%，每千瓦生产成本将从10万日元下降到3万多日元。汽车厂商指出，若电池成本降到每千瓦3万日元，电动汽车价格将和普通汽车持平。', '\u3000\u3000该公司将于2014年夏天面向国内外的电池厂商提供新型材料样品测试，2015年进行量产，实现200亿日元的年销售规模。预计此技术将有利于电动汽车的普及。']"
['加拿大拟批准杜邦杀虫剂氰虫酰胺'],"['\r\n   \r\n   ', '2013-12-5']",1f11d110-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000加拿大有害生物管理局（PMRA）近日建议正式批准登记杜邦杀虫剂氰虫酰胺原药以及含有氰虫酰胺的终端杀虫剂产品Verimark、Benevia、Lumiderm、Exirel、A17960A', '\u3000\u3000600FS和A17960B600FS的销售和使用。含有氰虫酰胺和噻虫嗪成分的杀虫剂A16901B', '\u3000\u300040水分散粒剂和Mainspring，基于噻虫嗪的限制性登记而同样进行限制性登记。这些终端产品用于防控水果、蔬菜、油籽、温室和室外景观作物上的各类害虫。', '\u3000\u3000氰虫酰胺是一种二酰胺类杀虫剂，作用机理归类为Group28，,二酰胺能影响昆虫肌肉中兰尼碱受体的作用，导致昆虫无法行动。氰虫酰胺的上述制剂产品能够控制或减轻大田、果树、浆果作物、温室及室外景观作物上的虫害威胁。', '\u3000\u3000此次登记的公众评议期截止于2014年1月28日。']"
['海湾国家承认美页岩油革命冲击其在美油价'],"['\r\n   \r\n   ', '2013-12-5']",20ca3574-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000据道琼斯维也纳消息，沙特和其他波斯湾石油生产国的官员周一首次表示，他们在美国的石油价格已经受到页岩油气产量大幅增加的影响。', '\u3000\u3000这些发表于周三欧佩克峰会前的评论与先前海湾国家的观点完全相反，当时他们表示，美国页岩油气产量只是冲击了西非石油生产国。海湾国家的一位代表在两个月前表示，沙特、科威特和阿联酋在美国出售的石油价格与亚洲价格相比已经显著的回落。', '\u3000\u3000他表示：“美国市场已经供应过剩。”', '\u3000\u3000另一位海湾国家代表表示，欧佩克最大的石油生产国沙特已经被迫下调了其轻质低硫原油的价格。']"
['巴斯夫在巴西推出杀菌剂Orkestra'],"['\r\n   \r\n   ', '2013-12-5']",228abf64-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000巴斯夫近日在巴西推出新杀菌剂Orkestra™悬浮剂，主要用于对抗大豆锈病。根据防锈病协会的数据，及巴西农业研究公司(Embrapa Soja)的调整，南里奥格兰德2012/2013收获季报告有超过115例锈病病例。', '\u3000\u3000Orkestra™悬浮剂结合了巴斯夫高技术产品和可持续农业理念，产品的创新之处在于其含有的巴斯夫最新一代的活性成分Xemium®-carboxamide，这种成分对真菌的呼吸系统具有不同的作用模式，能防止病害产生抗性。', '\u3000\u3000这款杀菌剂具有AgCelence®大豆系统的整合处理模式，除了病害防治以外，还能增进作物将水分、阳光、营养转化成能量和产量的效率，提高生产力效率达10%。', '\u3000\u3000新活性成分——carboxamide巴西农业部于9月下旬批准登记了Orkestra™悬浮剂。巴斯夫建议将该产品用于预防性病害防控，通过在植物生殖期早期施用进行真菌抗性管理。', '\u3000\u3000巴斯夫巴西保护种植部广泛作物营销经理Carlo Luz介绍说，“Orkestra™的亮点在于其含有的活性成分carboxamide，与过去十年内大多数以甲氧基丙烯酸酯为基础的杀菌剂相区别。”该部门技术市场发展经理Sergio Zambon补充道，“对于种植者来说，产品的优势关系到疾病管理，转换杀菌剂的应用能为作物提供更好的防护，减少对真菌的暴露。现在这款产品已经上市，可用于本种植季。”']"
['韩国向美国日本欧盟出口更多成品油'],"['\r\n   \r\n   ', '2013-12-5']",241184f8-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000据美国合众国际社首尔报道，韩国贸易、工业和能源部2日在首尔表示，韩国11月份向美国、日本和欧盟出口了更多的成品油，从而弥补了来自亚洲需求的下降。', '\u3000\u3000报道说，韩国11月份出口了价值51.5亿美元的石油产品，同比增加了6.1%。', '\u3000\u3000普氏能源资讯发表的一份行业声明说，导致韩国11月份成品油出口量增加的主要原因是运往美国、日本和欧盟等先进国家的成品油数量大幅增加(这弥补了来自中国和东盟的需求减少)以及成品油价格下降。', '\u3000\u3000至于进口，韩国11月份进口了价值23亿美元的石油产品，同比下降了7.2%。']"
['大陆轮胎拟斥资1240万美元扩建南非工厂'],"['\r\n   \r\n   ', '2013-12-5']",257dec3c-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000综合外电报道，大陆轮胎日前宣布，计划斥资1亿兰特（约合1,240万美元）对其位于南非的轮胎工厂进行扩建。', '\u3000\u3000大陆在南非伊丽莎白港的新布莱顿（New Brighton）设有一座轮胎厂，大陆轮胎南非公司计划将该工厂打造为特种轮胎生产中心，用于供应撒哈拉以南非洲地区以及全球市场。', '\u3000\u3000大陆南非公司财务与IT部总经理DarwinZabala表示，此次扩建项目将主要针对四个领域：首先是针对整车厂的泄气保用轮胎；其次是提升4x4轮胎的产能；再次是提升采矿及农业设备轮胎的产能；最后是投建一座新的燃煤锅炉，从而削减生产成本。', '\u3000\u30002010年，大陆南非公司每年可生产320万条乘用车及泄气保用轮胎。DarwinZabala表示，到明年第一季度，该公司乘用车及泄气保用轮胎的产能将达到360万条/年，相当于1.13万条/天。', '\u3000\u3000此外，到明年上半年大陆南非公司特种轮胎的产能将提升至26吨/天，而该公司2010年的产能为15吨/天。这些特种轮胎主要用于地下采矿机械、拖拉机及军用车辆。']"
['美国对中国制冷剂产品发起双反调查'],"['\r\n   \r\n   ', '2013-12-5']",26cca54c-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000据新华社消息，美国商务部3日宣布,对从中国进口的一种制冷剂产品发起反倾销和反补贴调查。', '\u3000\u3000美国商务部说,此次接受“双反”调查的产品是1,1,1,2-四氟乙烷或者同类化学产品。此类制冷剂主要用于车载空调系统,也可用于商用建筑、民宅的固定空调系统。', '\u3000\u3000美国商务部发起这项调查是回应Mexichem Fluor有限公司的申诉。该公司称,中国出口到美国的1,1,1,2-四氟乙烷倾销幅度高达198.52%,补贴幅度也超过2%。', '\u3000\u3000根据美国商务部的数据,美国去年从中国进口的这类产品金额为5320万美元。', '\u3000\u3000美国国际贸易委员会预计将在13日前后作出初步裁决。如果该委员会裁定从中国进口的这类产品对美国相关产业造成实质性损害,美国商务部将继续调查,计划分别于明年2月和4月就反补贴税和反倾销税作出初步裁决。', '\u3000\u3000美国经济复苏进程依然较为缓慢,导致国内贸易保护主义抬头。中国商务部多次表示,希望美国政府恪守反对贸易保护主义承诺,共同维护自由、开放、公正的国际贸易环境,以更加理性的方法妥善处理贸易摩擦。', '\u3000\u30003日,中国正式通过世界贸易组织争端解决机制,起诉美国商务部过去数年间对中国产品发起的13起反倾销措施。此次案件涉及面广,包括油井管、太阳能电池(板)、暖水虾等产品,涉案金额84亿美元。']"
['美研制出自修复聚合物凝胶'],"['\r\n   \r\n   ', '2013-12-5']",27fa9bae-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000美国科学家最近研制出一种能使复杂物品自我修复的新凝胶，该项研究发表在最新一期《纳米快报》杂志上。', '\u3000\u3000该研究的主要负责人、匹兹堡大学斯万森工程学院化学和石油工程教授安娜·巴拉兹表示：“尽管此前已有科学家研制出了能修理小瑕疵的材料，但还没有人研制出能让受损物品大面积再生的系统，最新研究有望大大延长物品的使用寿命。”', '\u3000\u3000该研究之所以能够成功，是受到了四肢能再生的两栖动物的启发。这类组织再生由三个关键的指令系统引导：开始、蔓延、终止。巴拉兹称之为“美妙的动态级联过程”，并希望在合成材料内复制这一过程。巴拉兹说：“我们需要研发出一套系统，其首先能感知材料的移除并启动再生过程，接着让这一过程不断蔓延，直到材料达到理想的大小，然后终止。”', '\u3000\u3000巴拉兹表示：“面临的最大挑战是为合成材料提供输送组织，生物有机体的循环系统可实现血细胞和遗传物质等的输送，但合成材料没有这样的系统。因此，我们需要研制出类似于传感器的器件，来启动并控制整个过程。”', '\u3000\u3000新凝胶内嵌有纳米棒，凝胶周围被包含有单体和交联剂的溶液所围绕，这套系统可以复制整个动态级联过程。当部分凝胶断裂时，裂口附近的纳米棒会扮演传感器的角色并移到新的接口，纳米棒一端的链或“边缘”会使纳米棒留在本地的接口，沿着纳米棒表面的点会触发凝胶同溶液内的单体和交联剂发生聚合反应，从而再生出新凝胶。']"
['亚洲裂解回归石脑油原料'],"['\r\n   \r\n   ', '2013-12-5']",29a74074-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000据美国媒体报道，由于国外对轻质原料需求的猛增，10月份以来，亚洲市场的丙烷和丁烷价格稳步上涨，而来自西欧的石脑油过量造成价格下跌。为此，亚洲许多乙烯裂解装置11月份以来开始回归石脑油原料。', '\u3000\u3000台塑石化公司11月份以后已将其3套裂解装置的原料从20%液化气+80%石脑油重新回到100%石脑油。除台塑石化以外，韩国乐天化学公司和丽水石脑油裂解中心也从11月中旬开始把裂解装置的原料恢复全部使用石脑油。丽水石脑油裂解中心的两套裂解装置从3月开始使用10%丁烷+90%石脑油作原料。乐天化学公司自10月中旬以来也使用10%丁烷+90%石脑油做裂解装置原料。']"
['赞比亚取消多个石油勘探许可证'],"['\r\n   \r\n   ', '2013-12-6']",2a9ad176-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000据道琼斯坎帕拉消息，赞比亚政府已经取消超过12个的油气勘探许可证，指责这些许可证的拥有者没有积极地进行勘探和开采活动，这也是赞比亚和投资者之间僵局的最新表现。', '\u3000\u3000赞比亚能矿部长Christopher Yaluma周三表示，政府取消了高达17个勘探许可证，因为这些许可证的拥有者们已经表示这些区块缺乏产能将不进行勘探活动。']"
['越南化肥产量大幅下跌'],"['\r\n   \r\n   ', '2013-12-6']",2c689100-9c7b-11e8-9260-000c29c468ed,['\u3000\u30002013年前11个月，越南化肥产量和销量均不景气，共生产复合肥(NPK)220万吨，同比减少3%；磷酸二铵21万吨，减少19.2%；尿素190万吨，增长19.8%。与此同时，各类化肥库存量增多，其中尿素24.5万吨，磷酸二铵5.35万吨。']
['伊朗盼石油企业投资'],"['\r\n   \r\n   ', '2013-12-6']",2e00ac14-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000伊朗石油部长赞加内4日点名提到7家西方石油企业，称如果国际制裁解除，希望这些企业回到伊朗，并表示将于明年4月出台大致的投资条款。赞加内称，这7家企业分别来自法国、荷兰、英国等，不包括美国。', '\u3000\u3000伊朗拥有全球第四大已探明石油储量，大多可以廉价开采；还拥有全球最大的已探明天然气储量，占全球总储量的18%左右。伊朗上个月与六国达成核削减计划的阶段性协议。根据该协议，伊朗有关经济制裁可能减轻，而对石油开采等重要问题仍然有诸多限制但并未明确说明。', '\u3000\u3000赞加内在石油输出国组织会议上表示，他正在与一些企业进行协商，但目前不包括美国企业。赞加内说，“我们并不限制美国企业。20年前，美国政府对自己国家的企业做了限制，我们并不限制伊朗开展的项目”。']"
['俄油将向BP出售19亿美元柴油'],"['\r\n   \r\n   ', '2013-12-6']",2f991e6c-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000据路透社莫斯科报道，俄罗斯最大的原油商俄罗斯石油公司周二表示，将以19亿美元（合11亿英镑）从波罗的海普里莫尔斯克港口向BP出售180万吨超低硫柴油。', '\u3000\u3000在一份监管文件中，俄油表示其董事会已批准该协议，但没有透露供应时间表。', '\u3000\u3000俄油补充道，该公司还将从太平洋科济米诺港口以总价3.45亿美元向BP新加坡公司出售40万吨原油。', '\u3000\u3000今年早些时候，俄油曾披露向BP出售过价值110亿美元以上的原油与原油产品，BP目前持有俄油近20%的股份。3月份，在俄油以550亿美元收购BP在俄的TNK-BP公司后，BP即成为仅次于俄政府的俄油第二大股东。', '\u3000\u3000但获得了俄油的部分所有权却并不意味着BP就能轻易与其展开上游项目合作，因为埃克森美孚已经与俄油签订了一系列俄罗斯北极地区的合作开发协议。']"
['伊朗向欧佩克发起原油价格战'],"['\r\n   \r\n   ', '2013-12-6']",31344f94-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000伊朗威胁发起原油价格战，向欧佩克成员国发出警告称即便原油价格跌至20美元/桶，伊朗也将义无反顾的增加产量。', '\u3000\u3000在参加成员国闭门会议前，伊朗石油部长Bijan Zangeneh向本国记者表示：“在任何情况下，我们都将达到四百万桶/天的产量，即便油价跌至20美元/桶也在所不惜。”', '\u3000\u3000他补充道：“我们不会在这个问题上放弃我们的权利”，暗示欧佩克能够在伊朗原油产量上升的情况下维持高价。', '\u3000\u3000欧佩克大约占了全球原油供给的1/3，同时也是唯一的有着闲置产能的供给方，对全球油价起着决定性作用。', '\u3000\u3000受到此前达成的核协议的推动，伊朗表示明年将把原油产量从当前的280万桶/天上升至400万桶/天。', '\u3000\u3000而伊拉克此前已经宣布计划将明年的产量从100万桶/天上调至400万桶/天。', '\u3000\u3000这将使得油价承压，并迫使欧佩克其他成员国减产。但两伊要想达到其产量目标都有一定困难：伊朗未来数个月面临艰苦的谈判来接触制裁，而伊拉克石油工业则面临安全和基础设施问题。', '\u3000\u3000作为全球最大原油出口国和欧佩克事实上的领导国，沙特面临最大的减产压力。', '\u3000\u3000但沙特官员已经暗示两伊的产量不会那么增长，石油部长Alial-Naimi对于伊朗的威胁不屑一顾。', '\u3000\u3000他说道：你们不要被伊朗的话吓到了。你们知道如果油价跌到20美元会发生什么吗？你们知道多少国家将因此停产石油，包括页岩油，包括加拿大的油砂、盐下油气（subsalt oil）等都将停产。']"
['2014年有望告别高油价'],"['\r\n   \r\n   ', '2013-12-6']",327f2086-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000布伦特原油价格目前仍然在110美元水平线上方徘徊，但这一价格局势应该撑不到2014年初。', '\u3000\u3000全球石油价格近几个月呈缓慢下跌走势。尽管如此，这些跌幅对于全球市场的影响不大，全球油价仍然在高位盘整。在过去三年内，石油输出国组织欧佩克（OPEC）的油价一直维持在105美元，大约是十年前油价的四倍。', '\u3000\u3000在4日纽约举行的一场全球能源展望活动上，国际能源署首席经济学家法提赫·比罗尔（FatihBirol）认为，尽管国际能源署预测美国将在不久的将来可能会超过沙特阿拉伯，成为最大的石油生产国，但是其石油出口将受到战略政策限制，亚洲国家不断崛起的石油需求仍然会需要由中东地区的供给来满足。', '\u3000\u30004日早些时候，欧佩克组织对2014年石油输出的表态支持了这种判断。当天包含12个国家成员的欧佩克组织第164次部长级会议在维也纳召开。会议声明，2014年上半年欧佩克组织仍然将保持目前的石油生产目标，即每天3000万桶上限不变。沙特石油部长阿里·阿纳米（Alial-Naimi）在会议上表示，全球石油需求量丰富，经济增长在加快，目前石油市场情况是最佳的。', '\u3000\u3000全球尤其是亚洲地区的石油需求仍然以惊人的速度增长。根据国际能源署11月发布的2013年度全球能源展望报告，能源需求的重心正毫无疑问在向新兴经济体转移，特别是中国、印度和中东地区，这些国家在推动全球能源需求增长上的贡献超过三分之一。报告预测到2020年左右中国将成为世界最大的石油进口国，不过此后能源需求增长引擎将被印度替代。', '\u3000\u3000不过，最近一些其他的信号表明，欧佩克组织目前对石油价格的预期——尤其是短期预期——也许过于乐观。', '\u3000\u3000在上述同一份报告中，国际能源署预测近期的油价缓慢下滑将可能进一步加速：今年12月的布伦特油价有望下降到106美元，而2014年初的国际油价平均将进一步下挫到103美元附近。根据该份报告，今年9月的布伦特油价平均为112美元，10月为109美元。', '\u3000\u3000由于此前伊朗与美欧意外达成的核协议直接暂停已持续两年多的石油出口制裁，外界对伊朗石油供应重开抱有强烈希望，油价预期下滑料在情理之中。', '\u3000\u3000而4日当天伊朗方面的表态，则有望增强这种预期，并且抬高市场对油价下跌区间的期望值。', '\u3000\u3000就在欧佩克召开会议前，伊朗石油部长毕杨·赞加内（BijanZangeneh）表示，一旦加诸伊朗的制裁缓解，其原油产量将增加100万桶，回升至每天400万桶，并表示即便在油价降到20美元一桶的情况下，伊朗也将增产至该水平。', '\u3000\u3000这显示出伊朗方面对于重新回到全球石油市场的强烈渴望。按照目前的情况，一旦伊朗与伊拉克加入“战斗”，再加上美国市场的石油上升而逐渐减少对石油进口的依赖，欧佩克目前设定的油价战略则岌岌可危。', '\u3000\u3000“全球能源市场的角色正在发生巨大的变化，去年我们强调美国将有望在未来几年内从石油进口国变成出口国，今年则要强调，巴西正处在深海油田开发和低碳发展的前沿。”比罗尔说。']"
['沙特国际石化与撒哈拉石化签订合并备忘录'],"['\r\n   \r\n   ', '2013-12-6']",33fcc012-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000沙特国际石化公司(Sipchem)与撒哈拉石化本周三宣布双方已就合并事宜签订谅解备忘录。', '\u3000\u3000根据该谅解备忘录，双方可以进行相关调查，也可以继续不具约束力的协商。双方协商的最新进展是检查此次合并的经济和技术可行性。沙特国际石化公司表示，预期双方会在2014年上半年签订合并协议。', '\u3000\u3000沙特国际石化表示：“合并之后的协同增效效应将提高运营效率，而且长期来看，合并后的公司将更具发展潜力。”', '\u3000\u3000合并之后，撒哈拉石化将成为沙特国际石化的子公司。', '\u3000\u3000沙特国际石化选择汇丰银行作为财务顾问，ZeyadS.Khoshai律师事务所作为沙特法律顾问，Allen&Overy律师事务所作为国际法律顾问，Jacobs Consultancy作为技术顾问，Nexant作为市场顾问。', '\u3000\u3000撒哈拉石化则选择了摩根士丹利作为财务顾问，Al-Jadaan&Partners律师事务所作为沙特法律顾问，Clifford律师事务所作为国际法律顾问，HIS作为技术和市场顾问。']"
['埃及对各大石油公司偿还15亿美元债务'],"['\r\n   \r\n   ', '2013-12-6']",35828156-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000据福克斯新闻12月4日开罗报道，埃及总理Hazemel-Beblawi表示，该国政府将首先偿还所欠外国石油公司款项的24%，以使投资者对这个近三年来饱受骚乱之苦的国家经济重建信心。', '\u3000\u3000Hazemel-Beblawi周三在一次将海湾国家的商人与官员召集至开罗的投资者论坛上发表讲话，说政府已同意出资15亿美元偿还对外国石油公司所欠的债务。石油部发言人Hamdy Abdel-Aziz称，债务的最新数字为62亿美元。', '\u3000\u3000El-Beblawi鼓励投资者对动乱中的埃及保持耐心，并表示政府正逐步恢复政局与稳定经济，通过完成国家宪法修正案实现了一个""里程碑""。']"
['土耳其公司收购跨国添加剂生产商Chemson'],"['\r\n   \r\n   ', '2013-12-6']",3747b448-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000土耳其工业巨头Oyak集团已收购了PVC添加剂生产商ChemsonAG公司。', '\u3000\u3000双方宣布，Oyak集团向奥地利私人股权基金Buy-Out Central Europe II Beteiligungs-InvestAG公司买下了Chemson的股份，从11月8日起生效。该声明称，交易的财务细节未对外公布。', '\u3000\u3000总部位于土耳其安卡拉的Oyak集团是土耳其首屈一指的工业集团，设有众多子公司，覆盖钢铁、水泥和汽车等行业领域，员工总数为35000人。该集团还拥有Akdeniz Kimya公司，后者在位于土耳其Izmir的工厂生产PVC稳定剂和其他聚合物添加剂。', '\u3000\u3000该声明称：""本次交易带来了一家全新的后向一体化企业，将在全球PVC稳定剂市场上占据领导地位。""', '\u3000\u3000Chemson公司是一家大型的PVC稳定剂加工助剂生产商，其产品被用于窗、型材、管道、注塑和软性PVC应用，如电缆、地板和屋顶板材。该公司每年的添加剂产能约为10万吨。', '\u3000\u3000Chemson公司总部设于奥地利Arnoldstein，在德国科隆、英国Newcastle、巴西RioClaro、中国大连、美国费城和澳大利亚EasternCreek建有生产中心。', '\xa0']"
['委内瑞拉PVC短缺导致当地市场提前休市'],"['\r\n   \r\n   ', '2013-12-6']",38cf1b4e-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000委内瑞拉市场人士表示，由于PVC树脂短缺以及地方选举在即，停课及大范围停电，委内瑞拉PVC市场提前进入休市状态。', '\u3000\u3000一般说来，委内瑞拉各行业会在12月中旬至1月中旬休假。然而，工作环境恶劣且市场前景黯淡迫使许多市场参与者提前进入假期状态。', '\u3000\u3000当地业内人士指出，由于树脂严重短缺，PVC生产商正面临着维持开工的严峻挑战。', '\u3000\u3000L当地生产商Pequiven的国产PVC管材级价格在496美元/吨（合367欧元/吨送到价），通用级在520美元/吨。而进口货价格均在1,627美元/吨（送到价）。', '\u3000\u3000', '\u3000\u3000了解更多安迅思化工资讯，请浏览安迅思化工网页：', '\u3000\u3000http://www.icis-china.com/Chemease/information/Default.aspx']"
['陶氏化学放弃近期出售农业化学品业务'],"['\r\n   \r\n   ', '2013-12-6']",39f15e74-9c7b-11e8-9260-000c29c468ed,"['\u3000\u3000陶氏化学首席执行官Andrew Liveris表示，公司不打算出售农产品科学业务，但指出，会接受任何有助于创造股东利益的交易。', '\u3000\u3000Andrew Liveris称，“聚合物科学，材料科学以及农业科学之间有着相似性和交汇点。陶氏以农业化学品业务为主。”', '\u3000\u3000Liveris就一分析师在电话会议中提出的关于氯及衍生品资产的剥离问题作了回应。相关事宜于周一早些时候对外宣布。', '\u3000\u3000陶氏正在剥离的业务包括：美国氯碱业务，全球氯代有机物及环氧树脂业务，以及相关盐水及能源业务。总出售额在50亿美元（合37亿欧元）。', '\u3000\u3000', '\u3000\u3000了解更多安迅思化工资讯，请浏览安迅思化工网页：', '\u3000\u3000http://www.icis-china.com/Chemease/information/Default.aspx']"
